Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text,Processed Review Text
4,Mussarats,['Restaurant'],4.4,2023-05-12,Molly Cole,Very tasty food,"A modern, contemporary twist on a variety of different Cuisines!","Very tasty food, nice atmosphere, polite and attentive staff. We will definitely come here again soon to celebrate a family holiday. I recommend it!",tast food nice atmospher polit attent staff definit come soon celebr famili holiday recommend
4,Caferouge,['Restaurant'],1.9,2020-02-27,Newsha Salehi,Caferouge is one my favourite places…,"Café Rouge - Bar, Restaurant and Café","Caferouge is one my favourite places and i love their main courses, tried many London branches and all of them had something special for me",caferoug one favourit place love main cours tri mani london branch someth special
4,La Belle Assiette UK,['Caterer'],4.8,2022-05-01,Amanda Bradley,Our first private dining experience,"Love entertaining in the privacy of your place. Book a private chef. No queue. No taxi. No baby-sitting. Relax and enjoy your guests.

We curate and manage the largest selection of professional chefs in the UK: you can choose from over 250 chefs. The chefs adhere to La Belle Assiette's quality charter: 'home' cooking, fresh, seasonal, organic and local ingredients wherever possible.

Browse the La Belle Assiette app and instantly book the available chefs online. Menus can be personalised and reflect the culinary identity of the Chefs. Our concierges will put you in contact with the selected Chef after the booking.

There are many ways to enjoy a private Chef entirely dedicated to your celebration: sit-down dinner, cocktail buffet, cooking class, gourmet delivery. Anywhere: at home, at your chalet/short-term rental or on your corporate office premises. 

Family dinner. Casual friends dinner. Fine dining. Birthday party. Cocktail party. Holiday home chef. Hen do. Office lunch. Client closing dinner. Corporate offsite. Seminar.","Marco Scire was great ahead of our event, he was very accommodating and helpful with our menu and kept in touch. On the day of our event Marco and Melisa were fantastic, they just arrived and got in with everything making our dinner for 10 a fantastic event. The food was good too and it was fantastic to end it with a clean kitchen and no dishes. Thank you guys!",marco sire great ahead event accommod help menu kept touch day event marco media fantast arriv got everyth make dinner fantast event food good fantast end clean kitchen dish thank gun
4,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-11,Mrs Forster,Booking so easy.first time iv used…,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",Booking so easy.first time iv used this..,book time iv use
4,Hallsintl,['Catering supplier'],4.3,2022-01-22,Joan Temple,Ordered from their website for…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Ordered from their website for equipment for my business, as prices were very competitive.Arrived promptly. Jason organised my order, advising on alternative products for my business Big thanks Halls Int",order webster equip busi price promptli jason organis order advis altern product busi big thank hall
4,Mussarats,['Restaurant'],4.4,2023-10-12,Carolina Irene Stevany,Never had an experience with Indian or…,"A modern, contemporary twist on a variety of different Cuisines!",Never had an experience with Indian or Pakistan dish before but for sure will be back if i had a chance. Thank you for the experience and for food,never experi indian parisian dish sure back chanc thank experi food
4,Subway,['Restaurant'],1.9,2023-12-07,Ben Fisher,Always a good selection on offer,SUBWAY - Eat Fresh,"Always a good selection on offer, clean sitting areas and always see staff wearing proper PPE, treat myself tp a subway on a thursday at lunch.",alway good select offer clean sit area alway see staff wear proper pp treat subway thursday lunch
4,KBK,['Online Food Ordering Service'],4.6,2022-08-05,customer,Good service with a lot of potential,"From the very start, KBK has been at the forefront of the clean eating movement. The company has evolved to procure and build a passionate team that continues to exemplify and promote its core values of quality, passion, trust, transparency and simplicity.

We help all sorts of people with meal prepping, from the strictest calorie-counters to those just looking to be a bit healthier in their daily life. We do things quickly, efficiently and conveniently, helping people get the freshest, tastiest food in the quickest way possible.","Good service with a lot of potential. Tasty food, reliable service, and currently improving their web platform.",good servic lot potenti tast food reliabl servic current improv web platform
4,Quandoo UK,['Restaurant'],1.6,2020-02-16,Peter Rouse,Very friendly staff,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.","Very friendly staff, well cooked food and good atmosphere. 😊",friendli staff well cook food good atmospher
4,Barmans.co.uk,['Restaurant'],4.6,2018-10-01,Jay Ramsey,Wonderful ambience,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...","Wonderful ambience, great food, top services!",wonder absenc great food top servic
4,Brouge restaurants,['Restaurant'],4.5,2017-12-30,Adam,Great night great price,"We are a friendly community bar restaurant with a modern and relaxed atmosphere offering delicious fresh food prepared daily.
Modern and cosy atmosphere and excellent service. 

Serving fresh food since 2005.",Great night great price. Would say perfect venue for a relaxed enjoyable party evening no more than 50. Only issue WiFi kept cutting out for our playlists temporary issue though.,great night great price would say perfect venu relax enjoy parti even issu wife kept cut playlist temporari issu though
4,KBK,['Online Food Ordering Service'],4.6,2022-07-24,Lulu,Delicious juices,"From the very start, KBK has been at the forefront of the clean eating movement. The company has evolved to procure and build a passionate team that continues to exemplify and promote its core values of quality, passion, trust, transparency and simplicity.

We help all sorts of people with meal prepping, from the strictest calorie-counters to those just looking to be a bit healthier in their daily life. We do things quickly, efficiently and conveniently, helping people get the freshest, tastiest food in the quickest way possible.","Delicious! I opted for the 5 day juice cleanse, I did eat a low calorie meal everyday too. Every juice was delicious, the enclosed leaflet explained everything well and was very easy to follow.The juices were delivered on time, and well packaged. In comparison to other cleanses, this didn't give me any headaches, and not once did I feel hungry. However I didnt feel quite as revitalised as I'd hoped after the 5days, I still felt quite bloated. And during the cleanse on some occasions I did get some cramping in my legs (possibly this was my body detoxing). Overall the cleanse was great value for money, I would certainly try a different cleanse next time to see what works best for my body.",delici often day juic cleans eat low calori meal everyday everi juic delici enclos leaflet explain everyth well easi juic deliv time well packag comparison cleans give headach feel hungri howev feel quit devitalis hope day still felt quit bloat cleans occas get tramp leg possibl bodi devot overal cleans great valu money would certainli tri differ cleans next time see work best bodi
