Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
1,Franco Manca,['Restaurant'],2.7,2022-07-23,shirley hurrell,pizza dough was tasteless and not…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"pizza dough was tasteless and not cooked. This resulted in one of our party being sick later on.I have never had a pizza with such a meagre topping.No flavour at all. The staff were offhand, customer service skills were  non existent. An expensive mistake which will not be repeat,"
2,Franco Manca,['Restaurant'],2.7,2023-06-21,Salvatore Deana,Pizza tasted like cardboard no joke…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Pizza tasted like cardboard no joke ..it used to be good but unbelievable today was probably better if a was get a frozen pizza restaurante as don't know which would be worst ..
1,Franco Manca,['Restaurant'],2.7,2022-01-03,Mara June,I was  regular  customer in Franko…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,I was  regular  customer in Franko Manga in Bromley till today.First) half of the restaurant has been close the other half  was over crowded. Obviously they don't care about Covid. Second)I have been servied burd pizza and the staff is very rude.Third)  they add 10 % of the top of your bill   as they always do without even asking called optional service I'm sorry Franco Manga but you lost me as a customer me  and my son will never came back again.
1,Franco Manca,['Restaurant'],2.7,2022-12-03,Roxi,Dreadful service in Lincoln,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Dreadful service in LincolnIf could give zero stars I would, their service is awful, and the management is very poor. I have been waiting at the door to be seated for more than 15 minutes, then received a table that was sticky and oily, they have not been bothered to clean it until i told them. After one hour I received a pizza that was mainly burned, and the middle part was missing the dough, it had just the tomato sauce. Their toilets do not have the toilet roll and heating is not available. When i asked for the bill, i was shocked to see they add tips for themselves before asking the customer for approval."
1,Franco Manca,['Restaurant'],2.7,2023-12-27,Angela Bruce-Ward,Slow service,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Slow service. Waited half an hour only to be told that they didn’t have what I ordered.  What a mess this place is.
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
1,Franco Manca,['Restaurant'],2.7,2022-07-16,Aistė Liškaitė,Poor quality and not worth the price…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Poor quality and not worth the price for what you get compared to other pizzerias I've been to. The burrata was cheap and not runny, the nduja cheap and the dish tasted oddly sweet. The pizza with wild mushrooms, ham and little tomato didn't look appetising and tasted worse than Domino's pizza. Also hated the fact there was no tomato base for it just tomato sauce slammed on top of the really cheap undercooked ingredients. The service was fairly quick although the staff looked exhausted. The atmosphere was nice but the music was way too loud I couldn't talk to my parent well. I am glad the manager told us it was on a house because I wouldn't have honestly paid for such poor quality food that was also rather expensive for what it is worth."
2,Franco Manca,['Restaurant'],2.7,2022-07-28,Andrew Todd,The best quality pizza dough i've…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"The best quality pizza dough i've experienced in 30 years, but a 12 inch is really a 9 inch and no passata on the base, which is standard requirement, then a few toppings , not enough to justify 50 pence combined. I had mine delivered by ubereats and it was also cold, so I'd obviously been the last of the line with it being delivered on a bike.  I left feedback, but they do not show it and or bother to come back to you, so they will fail as a business, which is sad. This is not value for money. it's worth a fiver not 15 delivered and you'll require 2 to be half satisfied if you are not on a diet"
2,Franco Manca,['Restaurant'],2.7,2022-07-07,Nuala Farruggia,I'll give 2 stars just for the pizza…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"I'll give 2 stars just for the pizza base. Zero stars for value for money and service. Staff appeared to be running around and working under extreme pressure and getting their attention for more drinks/salt/serviettes was not easy. I felt sorry for them to be honest. Went to the new restaurant in Kingston on Thames and ordered a vegan special. The base was lovely the topping was substandard. The bits of unrecognisable veg, which in total added up to about 4/5 tiny pieces,looked like they were thrown on the pizza. No care taken at all. Won't be going back there in a hurry."
3,Franco Manca,['Restaurant'],2.7,2022-05-16,Katya Essery,Food if good but you need to sort some…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Food if good but you need to sort some wine glasses  & desert glasses as drinking wine in water glass is not appropriate at all.. I've never seen another restaurant servings wine in a not wine glass
1,Franco Manca,['Restaurant'],2.7,2022-06-02,Absee Janzouree,Shockingly bad service,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Shockingly bad service. Not only so late to get our pizzas but had them come at totally different times and one was missing. Ordered chocolate ice cream and got vanilla. The Bournemouth branch manager is to blame as her excuse was that it was busy (3 tables so not true & an insult to our intelligence )  and the waitress 1st day ( she was not cooking) and we can have the missing pizza as takeaway???? Shocking. It was a day out for children - some ate whilst the others waited for nothing. Will not ever go back unless something is done about the Bournemouth so called manager who did not care and was jist hanging around the back
2,Franco Manca,['Restaurant'],2.7,2021-08-08,Mrs Jones ,Terrible,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"The service was unbelievably bad, and slower than I could've ever thought possible even though the restaurant was empty. Considering the menu is so small and the pizzas are supposed to be traditional we had to wait over an hour for food and that was on top of having to wait over 30 minutes for our order to be taken. When the food arrived it was cold, lacked any flavour and was quite possibly the worst margarita I have ever eaten which is odd as im not sure how you can mess up a margarita when thats your speciality! The ambiance was non existent and the staff were completely disengaged. Needless to say we won't be going back."
1,Franco Manca,['Restaurant'],2.7,2023-07-12,Pauline Cox,2nd chance - wrong,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"The week their Greenwich branch opened I bought a Wild Mushroom Pizza (day special) and got food poisoning after one slice. They refused to refund my money. 4 years later I thought I'd give them a 2nd chance. Their Margarita was the worst tasting pizza I've ever had and made me feel nauseous, I threw it away. More fool me."
5,Franco Manca,['Restaurant'],2.7,2023-08-03,Chris .,Consistent high standards.,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Consistent high standards.As ever our local Brighton restaurant ticks all the boxes. Thank you to Marie and the team for looking after us. No pizza like it anywhere near.
