Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-11,becky cawston,Don't bother qith buyagift gonw downhill,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",Tried book 2 different experiences both took hours to do because loads pf places actually don't and never have accepted buyagift. Simply awful wouldn't use buyagift or recommend in the end the afternoon tea I was purchased is costing me 20 quid more and I gave to.go to an Italian pizza joint simply to use it up..

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-14,Michael Ewan,Selling Gifts that are not available / very customer services,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",Brought a gift (and they are still selling this gift) for The Coronation Street Experience with Afternoon Tea for Two at Cafe Rouge.  When we went to use the voucher and found The Café Rouge company was dissolved on 4 August 2022.  Tried using the Buyagift help page but all you get is a BOT and go around in circles.  No telephone number to call and no way to speak to a person.  Will keep putting up negative reviews on lots of sites until they contact us and take down and refund all the false advertising.

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2023-12-28,Kat_,Service unacceptable,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!","Hospitality Line, who we needed to request our enquiry with for the BBC Earth experience, failed to respond for 9 working days! There were still time slots available for our chosen day five working days later (which is their advertised timescale). Once they finally responded, there were no times at all for our chosen date. I have paid for a service that has not been delivered. Hence, I would like a refund on the gift voucher. Awaiting a response."

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-14,Georgina,SCAM COMPANY - AVOID!,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!","Further to a recent review posted. Please avoid using this company! Book directly with the activity you want and save yourself the stress of dealing with this dreadful company! Our family have now lost £140 of their money to these disgraceful scam artists. The Two Night Memorable break voucher is a complete con, very misleading with very limited choices of grotty B&B’s and Hotels. If you opt for an upgrade you basically just pay the full price of a stay without any discount. The Buyagift voucher is worthless!  Please look at the reviews on social media, thousands of unhappy customers who have lost their money and been ripped off who are now in touch with trading standards and BBC Ripoffbritain. They advise to contact their customer services which is completely hopeless! We were told “there is nothing we can do…can’t help you any further”!! Basically, we’ve got your money so stuff you!"

5,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-07, Mark Hutton,Easy & straightforward & good value for…,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!","Easy & straightforward & good value for money, would recommend & use again, great 2 days"

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-14,Stacey,Not impressed in the slightest!!!,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!","Not impressed in the slightest!!!! I bought a voucher as a gift for a particular experience. My partner went to book it, and now the experience is no longer available!!! Rather annoyed that I can't have a refund either due to me purchasing more than 30 days ago but that's the only reason I purchased it in the first place, for that experience not to exchange for something else!!.... not impressed in the slightest and won't be using you again. Waste of money!!"

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-16,cmwhite,This company is a complete rip off,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!","This company is a complete rip off.  Our student children gave us a voucher as a present and they have wasted their limited funds.  On trying to book a night away it turned out it would cost me more to book with the voucher than if I booked separately.  Buyagift has over 100% mark up, we have a £40 voucher the accommodation was £100 a night and Buyagift were going to charge £149!  What a waste of time and effort.  Rubbish website too, more interested in selling that service."

5,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-05,Tina,Great service,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",I had a problem redeeming my vouchers but the customer services were great and helped get it sorted. Overall good experience and value.

4,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-11,Mr copage,Revolution de Cuba lovely afternoon,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",Revolution de Cuba - nice staff good food pleasant surroundings so a lovely afternoon (it would have been five stars except Buyagift charged me £10 to time extend a £40 voucher - I’ll not buy vouchers again)

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-12,Chrissie Martin,I have been trying to  book an…not worth the trouble or money.,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",I have been trying to  book an Afternoon Tea with buyagift and have been doing so since before Christmas. I registered my voucher number and tried to book direct at a hotel only to be told that the voucher the number is not valid.  Apparently this is not the first time this has happened to people! I have spent so much time trying to use this gift and been on live chat three times and twice been cut off.

5,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-10,PYC,Fantastic tickets gift box…,"Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",We bought two tickets and gift box which arrived in 3-5 days time and was really pretty. There’s an E voucher for me instantly to download and emailed to me and so I sent it to our friend. We are very happy with everything we purchased.

1,Buyagift,"['Hotel', 'Adventure Sports', 'Racetrack', 'Corporate gift supplier', 'Day spa', 'Restaurant']",3.8,2024-01-16,HC,"Incredibly inflated prices, unusable website, not much choice in reasonable priced accommodation…","Buyagift is the UK's leading provider of gift experiences, unique gift ideas and fabulous traditional gifts - all at great prices. Find the perfect gift for every taste and budget here!",Was given a hotel stay voucher from this company as a gift.Myself and my husband have gone to purchase a stay worth £221 (already inflated compared to booking on booking.com or direct) we have an £80 so was expecting to pay £140 on top of the voucher for them to try and take the full £221 from my account.I spoke to a lovely lady on their live chat who informed me that the £221 was with the £80 voucher taken off as this is done automatically when you log in.Trying to use this voucher towards a reasonable priced 1 night stay seems to be near on impossible given the inflation on these rates.The website is slow and not user friendly in the slightest. I would stay clear of purchasing for a gift.The one star is for the lovely live chat assistant only!
